dataset,k,d,ftr_extractor,classifier,fold,trn_oa,trn_aa,trn_f1_macro,trn_f1_c0,trn_f1_c1,trn_f1_c2,trn_f1_c3,trn_f1_c4,trn_f1_c5,trn_f1_c6,trn_f1_c7,trn_f1_c8,trn_f1_c9,trn_f1_c10,trn_f1_c11,trn_f1_c12,trn_f1_c13,trn_f1_c14,trn_f1_c15,val_oa,val_aa,val_f1_macro,val_f1_c0,val_f1_c1,val_f1_c2,val_f1_c3,val_f1_c4,val_f1_c5,val_f1_c6,val_f1_c7,val_f1_c8,val_f1_c9,val_f1_c10,val_f1_c11,val_f1_c12,val_f1_c13,val_f1_c14,val_f1_c15,tst_oa,tst_aa,tst_f1_macro,tst_f1_c0,tst_f1_c1,tst_f1_c2,tst_f1_c3,tst_f1_c4,tst_f1_c5,tst_f1_c6,tst_f1_c7,tst_f1_c8,tst_f1_c9,tst_f1_c10,tst_f1_c11,tst_f1_c12,tst_f1_c13,tst_f1_c14,tst_f1_c15
Indian_Pines,0.25,8,PCA,XGB,1,0.9995143273433704,0.999842701342282,0.9997989423773168,1.0,0.9980430528375732,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.998740025199496,1.0,1.0,1.0,1.0,1.0,0.3401053423626787,0.3069732910989216,0.2599335358868518,0.0,0.190721649484536,0.0,0.0,0.0,0.0,0.0,0.9518072289156626,1.0,0.2146341463414634,0.3459595959595959,0.0,1.0,0.4558139534883721,0.0,0.0,0.6441851986875684,0.6069118928090529,0.5056571107618135,1.0,0.620253164556962,0.5522388059701493,0.0,0.2178649237472767,0.9247311827956988,1.0,0.0,0.3529411764705882,0.0,0.768,0.0,0.9009009009009008,0.7535836177474403,0.0,1.0
Indian_Pines,0.25,8,PCA,XGB,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5175918686473807,0.4162524166888213,0.3860239875598339,0.0,0.2574955908289241,0.4419047619047619,0.0,0.0,0.6666666666666666,0.0,0.8738574040219378,1.0,0.6370370370370371,0.5683582089552239,0.0338164251207729,0.0,0.0,0.6972477064220184,1.0,0.6321545752825374,0.5952739785018293,0.4923595057368389,1.0,0.6407263294422828,0.3833865814696485,0.0,0.0803782505910165,0.9507494646680942,1.0,0.0,0.4444444444444444,0.0,0.6991017964071856,0.0,0.8888888888888888,0.7900763358778626,0.0,1.0
Indian_Pines,0.25,8,PCA,XGB,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3997879109225875,0.5042027163744773,0.3355171719696285,0.0,0.4840613931523022,0.4771784232365145,0.0,0.0,0.8837209302325582,0.0,0.0,0.0,0.4856230031948881,0.4473684210526316,0.1387096774193548,1.0,1.0,0.4516129032258064,0.0,0.6551221290557784,0.6572890456537155,0.5360668910811646,1.0,0.5381414701803051,0.5085910652920962,1.0,0.1906873614190687,0.9342105263157896,1.0,0.0,0.0,0.0,0.7343441001977588,0.0,0.8847926267281107,0.7863031071655041,0.0,1.0
Indian_Pines,0.25,8,PCA,XGB,4,0.9995402298850574,0.9998163005159948,0.9997538163875292,1.0,0.9994967287367892,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.998843930635838,0.9996850393700788,0.9980353634577604,1.0,1.0,1.0,1.0,0.4077471967380224,0.5148414874229419,0.4175964396704124,1.0,0.0,0.4102564102564102,0.0,0.0,0.0,1.0,0.0,1.0,0.5714285714285714,0.5792349726775956,0.293103448275862,0.0,0.594017094017094,0.233502538071066,1.0,0.6525701786365293,0.6095185033262427,0.4591610009494192,1.0,0.6272493573264781,0.5289256198347108,0.0,0.255863539445629,0.9541666666666668,1.0,0.0,0.4444444444444444,0.0,0.7532646048109966,0.0,0.0,0.7826617826617827,0.0,1.0
Indian_Pines,0.25,8,PCA,XGB,5,0.998371335504886,0.9994555724138624,0.9368181950022424,0.0,0.9974709155285788,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9978858350951374,0.9979680696661828,0.995766299745978,1.0,1.0,1.0,1.0,0.5026595744680851,0.4307666292041292,0.2466245672763694,0.0,0.3333333333333333,0.4571428571428571,0.0,0.0240963855421686,0.7390476190476191,0.0,0.0,1.0,0.45,0.0,0.0,0.0,0.9423728813559322,0.0,0.0,0.6394458621946774,0.5644332309888153,0.496082690921153,1.0,0.6310299869621904,0.576,0.0,0.0048426150121065,0.8365384615384616,1.0,0.0,0.4444444444444444,0.0,0.7605829285218598,0.0,0.9049773755656108,0.7789072426937739,0.0,1.0
Indian_Pines,0.25,16,PCA,XGB,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3325808878856283,0.3657220765441101,0.3267204524879991,0.0,0.293144208037825,0.0,0.0,0.0,0.0,0.0,0.9580838323353292,1.0,0.2222222222222222,0.1882022471910112,0.0,1.0,0.5658747300215983,0.0,1.0,0.6769959897921983,0.6073832228245817,0.4961689103924711,1.0,0.6862745098039216,0.5367647058823529,0.0,0.2183406113537118,0.9385245901639344,0.0,1.0,0.1333333333333333,0.0,0.8151935719503287,0.0,0.8493150684931506,0.7609561752988048,0.0,1.0
Indian_Pines,0.25,16,PCA,XGB,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.517982799061767,0.4143329154825799,0.3944826265331367,0.0,0.274914089347079,0.376130198915009,0.0,0.0,0.7619047619047619,0.0,0.8936936936936937,1.0,0.6001881467544685,0.5674255691768827,0.0440771349862259,0.0,0.0,0.7933884297520661,1.0,0.6485599708348524,0.5264292431090642,0.4172799565831928,1.0,0.6311787072243346,0.457516339869281,0.0,0.0574162679425837,0.9123505976095616,0.0,0.0,0.25,0.0,0.7215007215007215,0.0,0.8571428571428571,0.7893738140417458,0.0,1.0
Indian_Pines,0.25,16,PCA,XGB,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4056203605514316,0.5247636877092596,0.3547197165375008,0.0,0.4328358208955223,0.4848484848484848,0.0,0.0,0.927007299270073,0.0,0.0,0.0,0.5107692307692308,0.4682352941176471,0.1459369817578772,1.0,1.0,0.7058823529411765,0.0,0.6675173168064163,0.6518472629848199,0.5342054621843466,1.0,0.5698166431593794,0.4386617100371747,1.0,0.2294372294372294,0.9291666666666668,1.0,0.0,0.0,0.0,0.7338037203335471,0.0,0.8532110091743119,0.7931904161412359,0.0,1.0
Indian_Pines,0.25,16,PCA,XGB,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4240570846075433,0.535327013874811,0.4208839602812395,1.0,0.0,0.3894736842105263,0.0,0.0,0.0,1.0,0.0,1.0,0.5028571428571429,0.5520833333333334,0.3703703703703703,0.0,0.5803757828810021,0.3389830508474576,1.0,0.6664236237695953,0.6021058586484636,0.4396042171842584,1.0,0.6527093596059114,0.4939271255060729,0.0,0.2669491525423729,0.928,0.0,1.0,0.1333333333333333,0.0,0.7758738862234407,0.0,0.0,0.7828746177370031,0.0,1.0
Indian_Pines,0.25,16,PCA,XGB,5,0.9998519395913532,0.9999369323915236,0.9374684502776376,0.0,0.9994952044422007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5332446808510638,0.4984517683021204,0.3198544884394919,0.0,0.4,0.4571428571428571,0.0,0.0,0.791970802919708,0.0,0.0,1.0,0.5365853658536586,0.0,0.0,1.0,0.9319727891156464,0.0,0.0,0.6649653663871673,0.553306933814451,0.5040240956853086,1.0,0.6708229426433915,0.570281124497992,0.0,0.0,0.8624708624708625,1.0,0.0,0.5263157894736842,0.0,0.7779291553133515,0.0,0.8636363636363636,0.7929292929292929,0.0,1.0
Indian_Pines,0.25,32,PCA,XGB,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.36418359668924,0.313685604988428,0.2753278028556136,0.0,0.4504504504504504,0.0,0.0,0.0,0.0,0.0,0.970414201183432,1.0,0.2274881516587677,0.1756954612005856,0.0,1.0,0.5811965811965812,0.0,0.0,0.7094422165512213,0.6152210139276846,0.5169733576541835,1.0,0.7219512195121951,0.5627376425855514,0.0,0.2719665271966527,0.950207468879668,0.0,1.0,0.25,0.0,0.819364161849711,0.0,0.9041095890410958,0.7912371134020618,0.0,1.0
